x_coord,y_coord,image_source_x,water_percentage,date,year,image_source_y,inland_aquaculture,shrimp_rice_farming,single_rice_cropping,triple_rice_cropping,double_rice_cropping_dry,double_rice_cropping_rain,others,date_time
5,7,Flood_2013_297.tif,0.44,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.28,0.05,0.05,0.62,2013-10-24
4,10,Flood_2013_297.tif,0.52,297,2013,Landuse_2013.tif,0.74,0.0,0.02,0.0,0.0,0.0,0.24,2013-10-24
5,6,Flood_2013_297.tif,0.85,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.66,0.05,0.0,0.28,2013-10-24
4,4,Flood_2013_297.tif,0.51,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.67,0.15,0.0,0.18,2013-10-24
4,6,Flood_2013_297.tif,0.72,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.16,0.14,0.32,2013-10-24
3,1,Flood_2013_297.tif,0.49,297,2013,Landuse_2013.tif,0.01,0.02,0.02,0.35,0.45,0.0,0.14,2013-10-24
3,11,Flood_2013_297.tif,0.63,297,2013,Landuse_2013.tif,0.81,0.0,0.0,0.0,0.0,0.0,0.19,2013-10-24
7,6,Flood_2013_297.tif,0.17,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.13,0.06,0.0,0.8,2013-10-24
3,10,Flood_2013_297.tif,0.41,297,2013,Landuse_2013.tif,0.45,0.02,0.03,0.02,0.02,0.09,0.37,2013-10-24
3,9,Flood_2013_297.tif,0.38,297,2013,Landuse_2013.tif,0.57,0.02,0.01,0.0,0.0,0.0,0.4,2013-10-24
3,8,Flood_2013_297.tif,0.15,297,2013,Landuse_2013.tif,0.17,0.06,0.19,0.0,0.0,0.0,0.57,2013-10-24
7,7,Flood_2013_297.tif,0.23,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.07,0.0,0.39,2013-10-24
3,6,Flood_2013_297.tif,0.45,297,2013,Landuse_2013.tif,0.08,0.06,0.08,0.01,0.0,0.46,0.31,2013-10-24
3,5,Flood_2013_297.tif,0.87,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.31,0.15,0.21,0.33,2013-10-24
3,4,Flood_2013_297.tif,0.78,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.42,0.08,0.13,2013-10-24
3,7,Flood_2013_297.tif,0.26,297,2013,Landuse_2013.tif,0.02,0.11,0.17,0.0,0.0,0.27,0.43,2013-10-24
7,9,Flood_2013_297.tif,0.51,297,2013,Landuse_2013.tif,0.44,0.01,0.05,0.04,0.0,0.16,0.3,2013-10-24
7,8,Flood_2013_297.tif,0.27,297,2013,Landuse_2013.tif,0.05,0.03,0.07,0.4,0.02,0.12,0.31,2013-10-24
7,2,Flood_2013_297.tif,0.53,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.56,0.16,0.0,0.29,2013-10-24
7,1,Flood_2013_297.tif,0.98,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.05,0.49,0.0,0.46,2013-10-24
7,0,Flood_2013_297.tif,0.97,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.08,0.71,0.01,0.2,2013-10-24
7,5,Flood_2013_297.tif,0.36,297,2013,Landuse_2013.tif,0.06,0.01,0.01,0.22,0.01,0.0,0.7,2013-10-24
7,4,Flood_2013_297.tif,0.63,297,2013,Landuse_2013.tif,0.02,0.01,0.0,0.53,0.02,0.0,0.42,2013-10-24
7,3,Flood_2013_297.tif,0.46,297,2013,Landuse_2013.tif,0.01,0.0,0.0,0.44,0.06,0.0,0.49,2013-10-24
3,12,Flood_2013_297.tif,0.47,297,2013,Landuse_2013.tif,0.73,0.01,0.01,0.0,0.0,0.0,0.24,2013-10-24
4,9,Flood_2013_297.tif,0.5,297,2013,Landuse_2013.tif,0.75,0.01,0.02,0.0,0.0,0.04,0.18,2013-10-24
4,8,Flood_2013_297.tif,0.2,297,2013,Landuse_2013.tif,0.23,0.04,0.16,0.03,0.0,0.11,0.43,2013-10-24
4,7,Flood_2013_297.tif,0.35,297,2013,Landuse_2013.tif,0.01,0.01,0.04,0.05,0.0,0.32,0.56,2013-10-24
4,5,Flood_2013_297.tif,0.99,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.73,0.11,0.0,0.15,2013-10-24
5,5,Flood_2013_297.tif,0.95,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.66,0.14,0.0,0.2,2013-10-24
11,4,Flood_2013_297.tif,0.19,297,2013,Landuse_2013.tif,0.07,0.01,0.01,0.12,0.0,0.01,0.78,2013-10-24
8,6,Flood_2013_297.tif,0.19,297,2013,Landuse_2013.tif,0.08,0.02,0.0,0.23,0.0,0.0,0.66,2013-10-24
0,3,Flood_2013_297.tif,0.65,297,2013,Landuse_2013.tif,0.32,0.01,0.04,0.0,0.0,0.05,0.57,2013-10-24
3,2,Flood_2013_297.tif,0.23,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.18,0.0,0.29,2013-10-24
11,7,Flood_2013_297.tif,0.6,297,2013,Landuse_2013.tif,0.7,0.01,0.04,0.01,0.0,0.01,0.24,2013-10-24
11,6,Flood_2013_297.tif,0.25,297,2013,Landuse_2013.tif,0.44,0.02,0.11,0.01,0.0,0.04,0.37,2013-10-24
8,5,Flood_2013_297.tif,0.4,297,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.01,0.0,0.46,2013-10-24
11,3,Flood_2013_297.tif,0.12,297,2013,Landuse_2013.tif,0.1,0.0,0.01,0.31,0.0,0.06,0.52,2013-10-24
5,10,Flood_2013_297.tif,0.63,297,2013,Landuse_2013.tif,0.8,0.0,0.0,0.0,0.0,0.0,0.19,2013-10-24
8,4,Flood_2013_297.tif,0.41,297,2013,Landuse_2013.tif,0.04,0.01,0.01,0.26,0.05,0.0,0.63,2013-10-24
11,5,Flood_2013_297.tif,0.15,297,2013,Landuse_2013.tif,0.11,0.01,0.05,0.27,0.0,0.03,0.53,2013-10-24
5,1,Flood_2013_305.tif,0.65,305,2013,Landuse_2013.tif,0.02,0.01,0.01,0.24,0.49,0.0,0.23,2013-11-01
10,3,Flood_2013_305.tif,0.1,305,2013,Landuse_2013.tif,0.02,0.01,0.0,0.13,0.0,0.0,0.84,2013-11-01
7,4,Flood_2013_305.tif,0.64,305,2013,Landuse_2013.tif,0.02,0.01,0.0,0.53,0.02,0.0,0.42,2013-11-01
10,4,Flood_2013_305.tif,0.1,305,2013,Landuse_2013.tif,0.02,0.01,0.0,0.01,0.0,0.0,0.96,2013-11-01
3,6,Flood_2013_305.tif,0.36,305,2013,Landuse_2013.tif,0.08,0.06,0.08,0.01,0.0,0.46,0.31,2013-11-01
6,7,Flood_2013_305.tif,0.66,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.22,0.31,0.0,0.47,2013-11-01
6,3,Flood_2013_305.tif,0.68,305,2013,Landuse_2013.tif,0.02,0.02,0.0,0.3,0.18,0.0,0.48,2013-11-01
11,7,Flood_2013_305.tif,0.63,305,2013,Landuse_2013.tif,0.7,0.01,0.04,0.01,0.0,0.01,0.24,2013-11-01
4,3,Flood_2013_305.tif,0.14,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.8,0.08,0.0,0.12,2013-11-01
8,5,Flood_2013_305.tif,0.45,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.01,0.0,0.46,2013-11-01
8,7,Flood_2013_305.tif,0.06,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.59,0.0,0.03,0.37,2013-11-01
8,6,Flood_2013_305.tif,0.18,305,2013,Landuse_2013.tif,0.08,0.02,0.0,0.23,0.0,0.0,0.66,2013-11-01
2,13,Flood_2013_305.tif,0.38,305,2013,Landuse_2013.tif,0.41,0.01,0.01,0.01,0.0,0.0,0.55,2013-11-01
2,12,Flood_2013_305.tif,0.54,305,2013,Landuse_2013.tif,0.72,0.02,0.02,0.02,0.0,0.0,0.23,2013-11-01
2,11,Flood_2013_305.tif,0.56,305,2013,Landuse_2013.tif,0.82,0.0,0.0,0.0,0.0,0.0,0.17,2013-11-01
3,12,Flood_2013_305.tif,0.52,305,2013,Landuse_2013.tif,0.73,0.01,0.01,0.0,0.0,0.0,0.24,2013-11-01
4,9,Flood_2013_305.tif,0.53,305,2013,Landuse_2013.tif,0.75,0.01,0.02,0.0,0.0,0.04,0.18,2013-11-01
8,9,Flood_2013_305.tif,0.55,305,2013,Landuse_2013.tif,0.66,0.01,0.03,0.0,0.0,0.0,0.31,2013-11-01
7,9,Flood_2013_305.tif,0.57,305,2013,Landuse_2013.tif,0.44,0.01,0.05,0.04,0.0,0.16,0.3,2013-11-01
8,8,Flood_2013_305.tif,0.55,305,2013,Landuse_2013.tif,0.21,0.01,0.01,0.08,0.0,0.43,0.26,2013-11-01
3,7,Flood_2013_305.tif,0.23,305,2013,Landuse_2013.tif,0.02,0.11,0.17,0.0,0.0,0.27,0.43,2013-11-01
3,5,Flood_2013_305.tif,0.84,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.31,0.15,0.21,0.33,2013-11-01
11,6,Flood_2013_305.tif,0.29,305,2013,Landuse_2013.tif,0.44,0.02,0.11,0.01,0.0,0.04,0.37,2013-11-01
3,4,Flood_2013_305.tif,0.78,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.42,0.08,0.13,2013-11-01
3,11,Flood_2013_305.tif,0.64,305,2013,Landuse_2013.tif,0.81,0.0,0.0,0.0,0.0,0.0,0.19,2013-11-01
3,10,Flood_2013_305.tif,0.44,305,2013,Landuse_2013.tif,0.45,0.02,0.03,0.02,0.02,0.09,0.37,2013-11-01
3,1,Flood_2013_305.tif,0.48,305,2013,Landuse_2013.tif,0.01,0.02,0.02,0.35,0.45,0.0,0.14,2013-11-01
7,8,Flood_2013_305.tif,0.29,305,2013,Landuse_2013.tif,0.05,0.03,0.07,0.4,0.02,0.12,0.31,2013-11-01
7,7,Flood_2013_305.tif,0.3,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.07,0.0,0.39,2013-11-01
7,6,Flood_2013_305.tif,0.2,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.13,0.06,0.0,0.8,2013-11-01
7,5,Flood_2013_305.tif,0.4,305,2013,Landuse_2013.tif,0.06,0.01,0.01,0.22,0.01,0.0,0.7,2013-11-01
4,11,Flood_2013_305.tif,0.63,305,2013,Landuse_2013.tif,0.79,0.0,0.01,0.0,0.0,0.0,0.2,2013-11-01
11,2,Flood_2013_305.tif,0.07,305,2013,Landuse_2013.tif,0.01,0.0,0.03,0.25,0.0,0.32,0.38,2013-11-01
10,1,Flood_2013_305.tif,0.29,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.11,0.01,0.07,0.8,2013-11-01
11,3,Flood_2013_305.tif,0.1,305,2013,Landuse_2013.tif,0.1,0.0,0.01,0.31,0.0,0.06,0.52,2013-11-01
4,12,Flood_2013_305.tif,0.34,305,2013,Landuse_2013.tif,0.3,0.03,0.05,0.02,0.0,0.0,0.59,2013-11-01
4,2,Flood_2013_305.tif,0.22,305,2013,Landuse_2013.tif,0.03,0.02,0.0,0.68,0.09,0.0,0.18,2013-11-01
4,1,Flood_2013_305.tif,0.39,305,2013,Landuse_2013.tif,0.04,0.02,0.0,0.5,0.19,0.0,0.24,2013-11-01
11,4,Flood_2013_305.tif,0.18,305,2013,Landuse_2013.tif,0.07,0.01,0.01,0.12,0.0,0.01,0.78,2013-11-01
11,5,Flood_2013_305.tif,0.18,305,2013,Landuse_2013.tif,0.11,0.01,0.05,0.27,0.0,0.03,0.53,2013-11-01
6,4,Flood_2013_305.tif,0.71,305,2013,Landuse_2013.tif,0.03,0.02,0.01,0.46,0.04,0.0,0.44,2013-11-01
6,5,Flood_2013_305.tif,0.67,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.51,0.02,0.0,0.46,2013-11-01
3,9,Flood_2013_305.tif,0.43,305,2013,Landuse_2013.tif,0.57,0.02,0.01,0.0,0.0,0.0,0.4,2013-11-01
3,8,Flood_2013_305.tif,0.18,305,2013,Landuse_2013.tif,0.17,0.06,0.19,0.0,0.0,0.0,0.57,2013-11-01
3,2,Flood_2013_305.tif,0.24,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.18,0.0,0.29,2013-11-01
3,3,Flood_2013_305.tif,0.49,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.34,0.34,0.0,0.31,2013-11-01
6,6,Flood_2013_305.tif,0.81,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.51,0.08,0.0,0.4,2013-11-01
1,3,Flood_2013_305.tif,0.93,305,2013,Landuse_2013.tif,0.01,0.0,0.02,0.11,0.02,0.16,0.67,2013-11-01
1,4,Flood_2013_305.tif,0.59,305,2013,Landuse_2013.tif,0.09,0.01,0.01,0.0,0.0,0.15,0.74,2013-11-01
10,2,Flood_2013_305.tif,0.3,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.36,0.0,0.1,0.54,2013-11-01
7,2,Flood_2013_305.tif,0.44,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.56,0.16,0.0,0.29,2013-11-01
7,3,Flood_2013_305.tif,0.44,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.44,0.06,0.0,0.49,2013-11-01
2,4,Flood_2013_305.tif,0.79,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.02,0.04,0.29,0.65,2013-11-01
6,0,Flood_2013_305.tif,0.96,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.22,0.63,0.0,0.14,2013-11-01
8,1,Flood_2013_305.tif,0.94,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.2,0.47,0.04,0.29,2013-11-01
4,5,Flood_2013_305.tif,0.96,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.73,0.11,0.0,0.15,2013-11-01
6,1,Flood_2013_305.tif,0.84,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.19,0.55,0.0,0.25,2013-11-01
9,8,Flood_2013_305.tif,0.54,305,2013,Landuse_2013.tif,0.19,0.0,0.02,0.1,0.0,0.38,0.31,2013-11-01
6,2,Flood_2013_305.tif,0.76,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.47,0.29,0.0,0.24,2013-11-01
5,3,Flood_2013_305.tif,0.5,305,2013,Landuse_2013.tif,0.05,0.02,0.01,0.47,0.13,0.0,0.33,2013-11-01
2,8,Flood_2013_305.tif,0.27,305,2013,Landuse_2013.tif,0.35,0.02,0.03,0.0,0.0,0.0,0.6,2013-11-01
10,6,Flood_2013_305.tif,0.07,305,2013,Landuse_2013.tif,0.03,0.0,0.04,0.46,0.0,0.09,0.37,2013-11-01
5,8,Flood_2013_305.tif,0.43,305,2013,Landuse_2013.tif,0.12,0.08,0.07,0.07,0.1,0.25,0.3,2013-11-01
8,3,Flood_2013_305.tif,0.57,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.4,0.01,0.0,0.58,2013-11-01
2,7,Flood_2013_305.tif,0.42,305,2013,Landuse_2013.tif,0.68,0.06,0.03,0.0,0.0,0.0,0.22,2013-11-01
4,7,Flood_2013_305.tif,0.34,305,2013,Landuse_2013.tif,0.01,0.01,0.04,0.05,0.0,0.32,0.56,2013-11-01
6,8,Flood_2013_305.tif,0.61,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.35,0.38,0.03,0.24,2013-11-01
9,2,Flood_2013_305.tif,0.55,305,2013,Landuse_2013.tif,0.0,0.0,0.01,0.17,0.13,0.02,0.67,2013-11-01
9,1,Flood_2013_305.tif,0.74,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.17,0.14,0.14,0.55,2013-11-01
5,7,Flood_2013_305.tif,0.47,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.28,0.05,0.05,0.62,2013-11-01
5,6,Flood_2013_305.tif,0.84,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.66,0.05,0.0,0.28,2013-11-01
5,5,Flood_2013_305.tif,0.93,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.66,0.14,0.0,0.2,2013-11-01
5,4,Flood_2013_305.tif,0.87,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.61,0.18,0.0,0.2,2013-11-01
2,3,Flood_2013_305.tif,0.66,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.13,0.02,0.46,2013-11-01
10,7,Flood_2013_305.tif,0.17,305,2013,Landuse_2013.tif,0.2,0.0,0.02,0.32,0.0,0.12,0.34,2013-11-01
0,3,Flood_2013_305.tif,0.65,305,2013,Landuse_2013.tif,0.32,0.01,0.04,0.0,0.0,0.05,0.57,2013-11-01
4,6,Flood_2013_305.tif,0.69,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.16,0.14,0.32,2013-11-01
8,2,Flood_2013_305.tif,0.86,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.34,0.26,0.0,0.4,2013-11-01
5,10,Flood_2013_305.tif,0.69,305,2013,Landuse_2013.tif,0.8,0.0,0.0,0.0,0.0,0.0,0.19,2013-11-01
7,1,Flood_2013_305.tif,0.97,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.05,0.49,0.0,0.46,2013-11-01
2,10,Flood_2013_305.tif,0.53,305,2013,Landuse_2013.tif,0.1,0.01,0.01,0.03,0.01,0.42,0.42,2013-11-01
4,8,Flood_2013_305.tif,0.23,305,2013,Landuse_2013.tif,0.23,0.04,0.16,0.03,0.0,0.11,0.43,2013-11-01
9,3,Flood_2013_305.tif,0.35,305,2013,Landuse_2013.tif,0.01,0.0,0.0,0.24,0.01,0.0,0.75,2013-11-01
12,3,Flood_2013_305.tif,0.19,305,2013,Landuse_2013.tif,0.11,0.0,0.03,0.38,0.02,0.13,0.34,2013-11-01
9,4,Flood_2013_305.tif,0.19,305,2013,Landuse_2013.tif,0.06,0.01,0.0,0.06,0.01,0.0,0.86,2013-11-01
5,2,Flood_2013_305.tif,0.42,305,2013,Landuse_2013.tif,0.03,0.01,0.01,0.39,0.28,0.0,0.28,2013-11-01
9,5,Flood_2013_305.tif,0.48,305,2013,Landuse_2013.tif,0.02,0.0,0.0,0.52,0.0,0.0,0.45,2013-11-01
8,4,Flood_2013_305.tif,0.45,305,2013,Landuse_2013.tif,0.04,0.01,0.01,0.26,0.05,0.0,0.63,2013-11-01
2,9,Flood_2013_305.tif,0.19,305,2013,Landuse_2013.tif,0.17,0.02,0.03,0.01,0.0,0.06,0.72,2013-11-01
9,7,Flood_2013_305.tif,0.2,305,2013,Landuse_2013.tif,0.12,0.01,0.0,0.24,0.0,0.04,0.58,2013-11-01
10,5,Flood_2013_305.tif,0.22,305,2013,Landuse_2013.tif,0.09,0.02,0.0,0.03,0.0,0.01,0.85,2013-11-01
7,0,Flood_2013_305.tif,0.95,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.08,0.71,0.01,0.2,2013-11-01
4,10,Flood_2013_305.tif,0.59,305,2013,Landuse_2013.tif,0.74,0.0,0.02,0.0,0.0,0.0,0.24,2013-11-01
10,0,Flood_2013_305.tif,0.24,305,2013,Landuse_2013.tif,0.0,0.0,0.01,0.17,0.04,0.03,0.75,2013-11-01
4,4,Flood_2013_305.tif,0.51,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.67,0.15,0.0,0.18,2013-11-01
12,4,Flood_2013_305.tif,0.42,305,2013,Landuse_2013.tif,0.37,0.01,0.02,0.1,0.0,0.04,0.46,2013-11-01
5,9,Flood_2013_305.tif,0.33,305,2013,Landuse_2013.tif,0.41,0.02,0.02,0.28,0.0,0.07,0.2,2013-11-01
9,6,Flood_2013_305.tif,0.17,305,2013,Landuse_2013.tif,0.0,0.0,0.0,0.77,0.0,0.0,0.23,2013-11-01
6,9,Flood_2013_305.tif,0.23,305,2013,Landuse_2013.tif,0.2,0.0,0.01,0.49,0.0,0.07,0.23,2013-11-01
8,3,Flood_2013_313.tif,0.54,313,2013,Landuse_2013.tif,0.01,0.0,0.0,0.4,0.01,0.0,0.58,2013-11-09
8,9,Flood_2013_313.tif,0.52,313,2013,Landuse_2013.tif,0.66,0.01,0.03,0.0,0.0,0.0,0.31,2013-11-09
3,2,Flood_2013_313.tif,0.23,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.18,0.0,0.29,2013-11-09
8,5,Flood_2013_313.tif,0.35,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.53,0.01,0.0,0.46,2013-11-09
3,3,Flood_2013_313.tif,0.51,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.34,0.34,0.0,0.31,2013-11-09
6,9,Flood_2013_313.tif,0.2,313,2013,Landuse_2013.tif,0.2,0.0,0.01,0.49,0.0,0.07,0.23,2013-11-09
6,8,Flood_2013_313.tif,0.65,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.35,0.38,0.03,0.24,2013-11-09
7,1,Flood_2013_313.tif,0.96,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.05,0.49,0.0,0.46,2013-11-09
6,0,Flood_2013_313.tif,0.87,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.22,0.63,0.0,0.14,2013-11-09
7,0,Flood_2013_313.tif,0.87,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.08,0.71,0.01,0.2,2013-11-09
7,4,Flood_2013_313.tif,0.58,313,2013,Landuse_2013.tif,0.02,0.01,0.0,0.53,0.02,0.0,0.42,2013-11-09
8,1,Flood_2013_313.tif,0.89,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.2,0.47,0.04,0.29,2013-11-09
7,3,Flood_2013_313.tif,0.37,313,2013,Landuse_2013.tif,0.01,0.0,0.0,0.44,0.06,0.0,0.49,2013-11-09
2,13,Flood_2013_313.tif,0.28,313,2013,Landuse_2013.tif,0.41,0.01,0.01,0.01,0.0,0.0,0.55,2013-11-09
2,12,Flood_2013_313.tif,0.5,313,2013,Landuse_2013.tif,0.72,0.02,0.02,0.02,0.0,0.0,0.23,2013-11-09
3,12,Flood_2013_313.tif,0.5,313,2013,Landuse_2013.tif,0.73,0.01,0.01,0.0,0.0,0.0,0.24,2013-11-09
3,11,Flood_2013_313.tif,0.65,313,2013,Landuse_2013.tif,0.81,0.0,0.0,0.0,0.0,0.0,0.19,2013-11-09
2,4,Flood_2013_313.tif,0.75,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.02,0.04,0.29,0.65,2013-11-09
7,2,Flood_2013_313.tif,0.36,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.56,0.16,0.0,0.29,2013-11-09
2,3,Flood_2013_313.tif,0.65,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.13,0.02,0.46,2013-11-09
3,10,Flood_2013_313.tif,0.42,313,2013,Landuse_2013.tif,0.45,0.02,0.03,0.02,0.02,0.09,0.37,2013-11-09
8,8,Flood_2013_313.tif,0.36,313,2013,Landuse_2013.tif,0.21,0.01,0.01,0.08,0.0,0.43,0.26,2013-11-09
2,11,Flood_2013_313.tif,0.56,313,2013,Landuse_2013.tif,0.82,0.0,0.0,0.0,0.0,0.0,0.17,2013-11-09
3,8,Flood_2013_313.tif,0.09,313,2013,Landuse_2013.tif,0.17,0.06,0.19,0.0,0.0,0.0,0.57,2013-11-09
2,7,Flood_2013_313.tif,0.33,313,2013,Landuse_2013.tif,0.68,0.06,0.03,0.0,0.0,0.0,0.22,2013-11-09
3,7,Flood_2013_313.tif,0.11,313,2013,Landuse_2013.tif,0.02,0.11,0.17,0.0,0.0,0.27,0.43,2013-11-09
8,2,Flood_2013_313.tif,0.82,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.34,0.26,0.0,0.4,2013-11-09
2,8,Flood_2013_313.tif,0.22,313,2013,Landuse_2013.tif,0.35,0.02,0.03,0.0,0.0,0.0,0.6,2013-11-09
2,9,Flood_2013_313.tif,0.2,313,2013,Landuse_2013.tif,0.17,0.02,0.03,0.01,0.0,0.06,0.72,2013-11-09
3,6,Flood_2013_313.tif,0.21,313,2013,Landuse_2013.tif,0.08,0.06,0.08,0.01,0.0,0.46,0.31,2013-11-09
3,5,Flood_2013_313.tif,0.82,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.31,0.15,0.21,0.33,2013-11-09
8,6,Flood_2013_313.tif,0.18,313,2013,Landuse_2013.tif,0.08,0.02,0.0,0.23,0.0,0.0,0.66,2013-11-09
3,4,Flood_2013_313.tif,0.78,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.38,0.42,0.08,0.13,2013-11-09
8,7,Flood_2013_313.tif,0.04,313,2013,Landuse_2013.tif,0.01,0.0,0.0,0.59,0.0,0.03,0.37,2013-11-09
2,10,Flood_2013_313.tif,0.49,313,2013,Landuse_2013.tif,0.1,0.01,0.01,0.03,0.01,0.42,0.42,2013-11-09
3,9,Flood_2013_313.tif,0.34,313,2013,Landuse_2013.tif,0.57,0.02,0.01,0.0,0.0,0.0,0.4,2013-11-09
0,3,Flood_2013_313.tif,0.56,313,2013,Landuse_2013.tif,0.32,0.01,0.04,0.0,0.0,0.05,0.57,2013-11-09
7,6,Flood_2013_313.tif,0.16,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.13,0.06,0.0,0.8,2013-11-09
3,1,Flood_2013_313.tif,0.5,313,2013,Landuse_2013.tif,0.01,0.02,0.02,0.35,0.45,0.0,0.14,2013-11-09
10,3,Flood_2013_313.tif,0.09,313,2013,Landuse_2013.tif,0.02,0.01,0.0,0.13,0.0,0.0,0.84,2013-11-09
6,4,Flood_2013_313.tif,0.59,313,2013,Landuse_2013.tif,0.03,0.02,0.01,0.46,0.04,0.0,0.44,2013-11-09
4,10,Flood_2013_313.tif,0.54,313,2013,Landuse_2013.tif,0.74,0.0,0.02,0.0,0.0,0.0,0.24,2013-11-09
6,5,Flood_2013_313.tif,0.59,313,2013,Landuse_2013.tif,0.01,0.0,0.0,0.51,0.02,0.0,0.46,2013-11-09
10,1,Flood_2013_313.tif,0.18,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.11,0.01,0.07,0.8,2013-11-09
10,0,Flood_2013_313.tif,0.15,313,2013,Landuse_2013.tif,0.0,0.0,0.01,0.17,0.04,0.03,0.75,2013-11-09
8,4,Flood_2013_313.tif,0.41,313,2013,Landuse_2013.tif,0.04,0.01,0.01,0.26,0.05,0.0,0.63,2013-11-09
4,3,Flood_2013_313.tif,0.19,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.8,0.08,0.0,0.12,2013-11-09
6,7,Flood_2013_313.tif,0.65,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.22,0.31,0.0,0.47,2013-11-09
5,2,Flood_2013_313.tif,0.41,313,2013,Landuse_2013.tif,0.03,0.01,0.01,0.39,0.28,0.0,0.28,2013-11-09
6,1,Flood_2013_313.tif,0.82,313,2013,Landuse_2013.tif,0.01,0.0,0.0,0.19,0.55,0.0,0.25,2013-11-09
6,2,Flood_2013_313.tif,0.71,313,2013,Landuse_2013.tif,0.0,0.0,0.0,0.47,0.29,0.0,0.24,2013-11-09
6,3,Flood_2013_313.tif,0.6,313,2013,Landuse_2013.tif,0.02,0.02,0.0,0.3,0.18,0.0,0.48,2013-11-09
10,6,Flood_2013_313.tif,0.08,313,2013,Landuse_2013.tif,0.03,0.0,0.04,0.46,0.0,0.09,0.37,2013-11-09
10,7,Flood_2013_313.tif,0.17,313,2013,Landuse_2013.tif,0.2,0.0,0.02,0.32,0.0,0.12,0.34,2013-11-09
9,5,Flood_2013_313.tif,0.4,313,2013,Landuse_2013.tif,0.02,0.0,0.0,0.52,0.0,0.0,0.45,2013-11-09
